username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2018-06-18 06:18;0;0;"https://www.facebook.com/1753652668215749/posts/2056284384619241/ …";;;;"1008655277456023552";https://twitter.com/CA_Countryman/status/1008655277456023552
;2018-06-18 06:18;1;1;""Here's two of my original ""citizen endorsements"" that I found archived in the cloud. Check them out." -Christopher A. Countryman 2018 Alabama Gubernatorial Candidate...https://docs.google.com/presentation/d/18djasxOyU4fRWY5172sT0u1b18hOx8BikE6iut99cJs/edit?usp=drivesdk …";;;;"1008655091522572289";https://twitter.com/CA_Countryman/status/1008655091522572289
;2018-06-18 03:47;0;0;"@ GovernorKayIvey Any good economist will tell you, which I am sure you know already hence why your doing it, that using a seasonally adjusted rate unemployment is very misleading and frowned upon by most legitimate economists.";;@;;"1008617094483775489";https://twitter.com/CA_Countryman/status/1008617094483775489
;2018-06-17 20:33;7;9;"You only lose if you give up.";;;;"1008507855891304448";https://twitter.com/CA_Countryman/status/1008507855891304448
;2018-06-17 14:48;4;5;"What we need most is unified action when it comes to supporting progressive candidates everywhere. In Alabama every progressive, including myself, had no support from other progressives.";;;;"1008421206343798784";https://twitter.com/CA_Countryman/status/1008421206343798784
;2018-06-17 13:40;1;4;"Please keep in mind that this twitter account is operated by myself and my campaign team. When messaging the person responding might not always be me. Please know that I will do my best to answer any questions as soon as I can if a member of my team couldnt.";;;;"1008403998389493761";https://twitter.com/CA_Countryman/status/1008403998389493761
;2018-06-17 07:36;1;0;"Retweeted The Rethink Alabama Campaign ( @ CA_Countryman): The UN needs to investigate Trump for "crimes against humanity", and hold him accountable. If he was a Democrat the GOP would have impeached him already... https://www.facebook.com/100007979251469/posts/2096684927274129/ …";;@;;"1008312332517298177";https://twitter.com/CA_Countryman/status/1008312332517298177
;2018-06-17 05:53;8;9;"The UN needs to investigate Trump for "crimes against humanity", and hold him accountable. If he was a Democrat the GOP would have impeached him already because of his actions. I'm sorry but if Maddox & Ivey won't stand up to Trump I will!...https://twitter.com/eugenegu/status/1007758808666394624 …";;;;"1008286520787329025";https://twitter.com/CA_Countryman/status/1008286520787329025
;2018-06-17 05:53;2;1;"The UN needs to investigate Trump for "crimes against humanity", and hold him accountable. If he was a Democrat the GOP would have impeached him already because of his actions. I'm sorry but if Maddox & Ivey won't stand up to Trump I will! # RethinkAlabama # Countryman2018https://twitter.com/eugenegu/status/1007758808666394624 …";;;# #;"1008286480954003457";https://twitter.com/CA_Countryman/status/1008286480954003457
;2018-06-17 02:10;3;3;"@ AlabamaUnited I will not stand for this in Alabama, or any state, and will fight for all the people. This kind of treatment is reminiscent of the holocaust & completely inhumane & unacceptable. Stand with # RethinkAlabama as I stand with you! @ ALReporter @ rebellegrrlhttps://twitter.com/addie_1122/status/1008080541399371776 …";;@ @ @;#;"1008230343978242048";https://twitter.com/CA_Countryman/status/1008230343978242048
;2018-06-17 02:05;0;1;"@ realDonaldTrump so if the shoe fits Mr. President then I suggest you buy Payless, because your need more than just a few pair.";;@;;"1008229176757968897";https://twitter.com/CA_Countryman/status/1008229176757968897
;2018-06-17 02:02;0;1;"@ realDonaldTrump you know what? Your one narcissistic, self-centered pompous ***. I'm a Democrat who is tough on crime, supports policy that lowers taxes for the working class, and the only thing I obstruct are arrogant dictators that try to take what's rightfully ours by law.https://twitter.com/realDonaldTrump/status/1007972046666690561 …";;@;;"1008228374660120576";https://twitter.com/CA_Countryman/status/1008228374660120576
;2018-06-16 11:20;0;2;"Love it";;;;"1008006393650143237";https://twitter.com/CA_Countryman/status/1008006393650143237
;2018-06-16 09:00;0;2;"@ ALProgressives @ AlabamaUnited @ SpikedLamb It is utterly repulsive that the actions of an elected official could tarnish the good names of many kind hearted US citizens. I'll continue to fight for the people & for the record # ImNotWithHim # DumpTheTrump.https://twitter.com/songbird_63366/status/1007822601555767296 …";;@ @ @;# #;"1007971256422092800";https://twitter.com/CA_Countryman/status/1007971256422092800
;2018-06-15 13:40;0;0;"The first step to learning how to rethink Alabama is to plug in to a community group of individuals who believe the people deserve a better government than what we've been experiencing. If your in the area then check out Madison County Our Revolution. https://www.facebook.com/329505890581395/posts/803609629837683/ …";;;;"1007679165456404481";https://twitter.com/CA_Countryman/status/1007679165456404481
;2018-06-14 23:16;3;3;"JFK sums up my thoughts, feelings and current state of mind regarding my original objective so well. "A man does what he must - in spite of personal consequences, in spite of obstacles and dangers and pressures - and that is the basis of all human... https://www.facebook.com/100007979251469/posts/2094810537461568/ …";;;;"1007461724369358848";https://twitter.com/CA_Countryman/status/1007461724369358848
;2018-06-14 02:33;2;3;"I remember the night this tragedy happened. It's sad when politicians are more concerned with winning an election than they are with saving lives. We need # firearm # safety now with # commonsensegunlaws. @ MarchForOurKids @ MomsDemand. I'm # StillStanding...https://twitter.com/blounty_m/status/1006538259554623493 …";;@ @;# # # #;"1007148942252003328";https://twitter.com/CA_Countryman/status/1007148942252003328
;2018-06-14 02:33;0;0;"I remember the night this tragedy happened. It's sad when politicians are more concerned with winning an election than they are with saving lives. We need # firearm # safety now with # commonsensegunlaws. @ MarchForOurKids @ MomsDemand. I'm # StillStanding with # Alabama. # alpolitics.https://twitter.com/blounty_m/status/1006538259554623493 …";;@ @;# # # # # #;"1007148911734161409";https://twitter.com/CA_Countryman/status/1007148911734161409
;2018-06-13 20:48;0;0;"https://www.facebook.com/100007979251469/posts/2093926377549984/ …";;;;"1007062124277981184";https://twitter.com/CA_Countryman/status/1007062124277981184
;2018-06-13 20:07;0;0;"https://www.facebook.com/chris.countryman.7545/posts/2093906900885265 …";;;;"1007051932006060034";https://twitter.com/CA_Countryman/status/1007051932006060034
;2018-06-13 14:09;0;0;"https://www.facebook.com/329505890581395/posts/802085193323460/ …";;;;"1006961664103571456";https://twitter.com/CA_Countryman/status/1006961664103571456
;2018-06-13 13:47;0;0;"https://www.facebook.com/329505890581395/posts/802073776657935/ …";;;;"1006956324939227137";https://twitter.com/CA_Countryman/status/1006956324939227137
;2018-06-13 13:47;1;1;"https://www.facebook.com/100007979251469/posts/2093686204240668/ …";;;;"1006956220358381568";https://twitter.com/CA_Countryman/status/1006956220358381568
;2018-06-13 02:40;0;0;"It has just come to my attention that on Wixipedia someone has indicated that I have endorsed Walt Maddox for Governor. This is not true, I have not issued any official endorsements for any gubernatorial... https://www.facebook.com/chris.countryman.7545/posts/2093328620943093 …";;;;"1006788301813149696";https://twitter.com/CA_Countryman/status/1006788301813149696
;2018-06-12 07:30;0;0;"Retweeted ACLU of Alabama ( @ ACLUAlabama): Nearly two-thirds of Americans say smoking marijuana is 'morally acceptable.' https://www.al.com/news/index.ssf/2018/06/nearly_two-thirds_of_americans.html#incart_river_index …https://www.al.com/news/index.ssf/2018/06/nearly_two-thirds_of_americans.html#incart_river_index …";;@;#incart_river_index #incart_river_index;"1006499061032194049";https://twitter.com/CA_Countryman/status/1006499061032194049
;2018-06-10 22:10;4;6;"We must unite as people, Democrats and Republicans listen up, because democracy dies when endorsements can be bought, candidates excluded from fair debate, and when deception can be used to pave a road to victory.";;;;"1005995607402610691";https://twitter.com/CA_Countryman/status/1005995607402610691
;2018-06-10 22:10;2;3;"When one keeps running the party isn't divided. Primaries nominate a candidate in a party. Parties are divided when one qualifies on a party ticket, who's past policies & ideas are not in line with the party, then pulls votes from a legitimate party candidate. # EthicsNow";;;#;"1005995604395339776";https://twitter.com/CA_Countryman/status/1005995604395339776
;2018-06-09 22:17;0;0;"YOUR TURN https://www.youtube.com/embed/lNOAepTraks …";;;;"1005634997439647745";https://twitter.com/CA_Countryman/status/1005634997439647745
;2018-06-09 21:16;0;0;"YOUR TURN: http://youtu.be/lNOAepTraks?a via @ YouTube";;@;;"1005619733713096705";https://twitter.com/CA_Countryman/status/1005619733713096705
;2018-06-09 19:20;1;1;"NOW IS YOUR TIME: http://youtu.be/QRj0qhHiN68?a via @ YouTube";;@;;"1005590446045835274";https://twitter.com/CA_Countryman/status/1005590446045835274
;2018-06-09 07:38;0;0;"Rock The Vote Presents: # TURNOUTFORWHAT https://youtu.be/rijpU5yD55I via @ YouTube";;@;#;"1005413792308703232";https://twitter.com/CA_Countryman/status/1005413792308703232
;2018-06-08 18:02;0;1;"I am so sick of the lies, bribing, cheating and corruption. Everyone turns a blind eye we end up the same, someone sheds light on it & someone comes & shuts it off.";;;;"1005208444750761984";https://twitter.com/CA_Countryman/status/1005208444750761984
;2018-06-07 23:06;0;0;"UPDATE! INPUT NEEDED. Due to the number of supporters who have contacted us expressing their desire to tune in and watch, yet not being able to do so because of previous obligations and lateness of the hour,... https://www.facebook.com/100007979251469/posts/2090343444574944/ …";;;;"1004922513346973696";https://twitter.com/CA_Countryman/status/1004922513346973696
;2018-06-07 19:07;0;0;"Bruce and I went to get a drink at a local fast food joint just a few minutes ago. They asked what we wanted to eat. We said we just wanted drinks. She said that our meal and drinks were on the house. The lady... https://www.facebook.com/100007979251469/posts/2090268924582396/ …";;;;"1004862334257549312";https://twitter.com/CA_Countryman/status/1004862334257549312
;2018-06-07 18:08;0;0;"Thanks for all the kind words and the concern for my health. I am well, tests came back fine and I will release more information later. When I ran for governor I made a pledge to the people of Alabama. A... https://www.facebook.com/100007979251469/posts/2090252607917361/ …";;;;"1004847569665654785";https://twitter.com/CA_Countryman/status/1004847569665654785
;2018-06-05 21:39;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/954635051365413 …";;;;"1004175986479464448";https://twitter.com/CA_Countryman/status/1004175986479464448
;2018-06-05 21:39;0;0;"https://www.facebook.com/C4AG2018/posts/2047985915449088 …";;;;"1004175913129476096";https://twitter.com/CA_Countryman/status/1004175913129476096
;2018-06-05 21:39;0;4;"We are hanging in there. The polling numbers are still rolling in. We are not giving up, we still have faith. Stay strong, we will win in the end. Comment in the comments section to show your support for this campaign, because the entire...https://youtu.be/zXHHEcxLdPs";;;;"1004175819441364993";https://twitter.com/CA_Countryman/status/1004175819441364993
;2018-06-05 21:39;0;0;"https://www.facebook.com/rethinkalabama/posts/797950623736917 …";;;;"1004175814609592321";https://twitter.com/CA_Countryman/status/1004175814609592321
;2018-06-05 19:31;2;2;"RT # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor # alpolitics # electionday # primaryelection # tuesdaythoughts https://twitter.com/anh8705/status/1004016687346266112 …https://twitter.com/anh8705/status/1004016687346266112 …";;;# # # # # # # # # #;"1004143650539016195";https://twitter.com/CA_Countryman/status/1004143650539016195
;2018-06-05 19:31;3;2;"RT # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor # alpolitics # electionday # primaryelection # tuesdaythoughtshttps://twitter.com/anh8705/status/1004016687346266112 …";;;# # # # # # # # # #;"1004143617928323073";https://twitter.com/CA_Countryman/status/1004143617928323073
;2018-06-05 18:55;1;0;"https://www.facebook.com/C4AG2018/posts/2047933132121033 …";;;;"1004134631199989760";https://twitter.com/CA_Countryman/status/1004134631199989760
;2018-06-05 18:54;1;0;""RT" # alpolitics # alabama # electionday # primaryelection # tuesdaythoughts # TimeForChange # Vote2018 # CitizenCandidate # AggressiveProgressive # VOTE4COUNTRYMAN on # June5th Christopher A Countrymanhttps://youtu.be/ClU3fctbGls";;;# # # # # # # # # # #;"1004134391042408448";https://twitter.com/CA_Countryman/status/1004134391042408448
;2018-06-05 18:02;1;1;"Wow the support! I knew our base was strong. # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor # alpolitics # electionday # primaryelection # tuesdaythoughts pic.twitter.com/xysr4FuLBg https://twitter.com/RethinkAlabama/status/1004121281174949893/photo/1?utm_source=fb&utm_medium=fb&utm_campaign=RethinkAlabama&utm_content=1004121281174949893 …";;;# # # # # # # # # #;"1004121312049197056";https://twitter.com/CA_Countryman/status/1004121312049197056
;2018-06-05 18:02;2;4;"Wow the support! I knew our base was strong. # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor # alpolitics # electionday # primaryelection # tuesdaythoughtspic.twitter.com/xysr4FuLBg";;;# # # # # # # # # #;"1004121281174949893";https://twitter.com/CA_Countryman/status/1004121281174949893
;2018-06-05 16:55;1;0;"https://www.facebook.com/C4AG2018/posts/2047900475457632 …";;;;"1004104418336256001";https://twitter.com/CA_Countryman/status/1004104418336256001
;2018-06-05 16:21;2;1;"I am grateful for all the support. I love and appreciate you all. Thank you so much for standing with me as I stand with all of you. Getting Alabama . # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor https://www.facebook.com/chris.countryman.7545/posts/2089264504682838 …";;;# # # # # #;"1004095999609069570";https://twitter.com/CA_Countryman/status/1004095999609069570
;2018-06-05 16:21;5;8;"I am grateful for all the support. I love and appreciate you all. Thank you so much for standing with me as I stand with all of you. Getting Alabama . # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor https://www.facebook.com/C4AG2018/posts/2047887752125571 …";;;# # # # # #;"1004095903651782656";https://twitter.com/CA_Countryman/status/1004095903651782656
;2018-06-05 16:16;1;1;"I am totally digging all the support. Thank you so much for standing with me as I stand with all of you. # GetOnBoard with # RethinkAlabama and # Vote # Countryman for # Alabama # Governor https://www.facebook.com/chris.countryman.7545/posts/2089263271349628 …";;;# # # # # #;"1004094751673585665";https://twitter.com/CA_Countryman/status/1004094751673585665
;2018-06-05 15:37;1;0;"The excitement is contagious among Countrymans base. We are seeing supporters come out of the woodwork that we had no idea that had gotten behind Christopher's Campaign. # Getonboard the # Citizenscampaign # Vote for # Countryman for # Alabama # Governor https://www.facebook.com/rethinkalabama/posts/797791227086190 …";;;# # # # # #;"1004084755749429248";https://twitter.com/CA_Countryman/status/1004084755749429248
;2018-06-05 01:40;1;0;"https://www.facebook.com/chris.countryman.7545/posts/2088974351378520 …";;;;"1003874099490361344";https://twitter.com/CA_Countryman/status/1003874099490361344
;2018-06-04 22:48;4;1;"# Vote # June5th for # Countryman for # Alabama # Governor https://www.facebook.com/rethinkalabama/posts/797428133789166 …";;;# # # # #;"1003830939477213189";https://twitter.com/CA_Countryman/status/1003830939477213189
;2018-06-04 22:48;1;0;"# Vote # June5th for # Countryman for # Alabama # Governor https://www.facebook.com/Countryman4Alabama2018/posts/954104618085123 …";;;# # # # #;"1003830867490496514";https://twitter.com/CA_Countryman/status/1003830867490496514
;2018-06-04 22:46;1;0;"https://www.facebook.com/C4AG2018/posts/2047478575499822 …";;;;"1003830334578978817";https://twitter.com/CA_Countryman/status/1003830334578978817
;2018-06-04 22:42;4;4;"EVERYONE REMEMBER Request a Democratic ballot when you vote tomorrow in order to cast your vote for Christopher A. Countryman for governor of Alabama. This also applies to all other Democratic party... https://www.facebook.com/chris.countryman.7545/posts/2088908701385085 …";;;;"1003829354273673219";https://twitter.com/CA_Countryman/status/1003829354273673219
;2018-06-04 21:16;1;0;"And John Harrison I stand by my word. If the median income of Alabama citizens is around $45,000 then I don't see how it would hurt for me to make that, and then contribute the $100,000 difference to... https://www.facebook.com/chris.countryman.7545/posts/2088875548055067 …";;;;"1003807719382450177";https://twitter.com/CA_Countryman/status/1003807719382450177
;2018-06-04 12:24;3;1;"Let me be clear. For two and half years our party, speaking of the Democrats, have proclaimed that we stand by a commitment to the people of Alabama over that of our party. This was especially true during... https://www.facebook.com/chris.countryman.7545/posts/2088705371405418 …";;;;"1003673820295782403";https://twitter.com/CA_Countryman/status/1003673820295782403
;2018-06-04 11:49;1;0;"I have said it once and I will say it again..."They work for us, they need to listen to us, and if they don't then we will hire someone else to get the job done." It is time to take back our government, and I am... https://www.facebook.com/rethinkalabama/posts/797237977141515 …";;;;"1003665129026871296";https://twitter.com/CA_Countryman/status/1003665129026871296
;2018-06-04 11:49;1;0;"I have said it once and I will say it again..."They work for us, they need to listen to us, and if they don't then we will hire someone else to get the job done." It is time to take back our government, and I am excited... https://www.facebook.com/C4AG2018/posts/2047284952185851 …";;;;"1003664998147723264";https://twitter.com/CA_Countryman/status/1003664998147723264
;2018-06-04 11:29;1;0;"https://www.facebook.com/rethinkalabama/posts/797231903808789 …";;;;"1003660077063196672";https://twitter.com/CA_Countryman/status/1003660077063196672
;2018-06-04 11:29;1;0;"https://www.facebook.com/C4AG2018/posts/2047279238853089 …";;;;"1003660018204467200";https://twitter.com/CA_Countryman/status/1003660018204467200
;2018-06-04 11:27;2;0;"We need a comprehensive statewide water plan to address concerns about water conservation, water treatement and water conservation issues. https://sites.google.com/view/rethinkalabama1/meet-chris/platform/water-conservation …https://sites.google.com/view/rethinkalabama1/meet-chris/platform/water-conservation …";;;;"1003659566742155265";https://twitter.com/CA_Countryman/status/1003659566742155265
;2018-06-04 10:31;1;0;"https://www.facebook.com/Countryman4Alabama2018/posts/953823781446540 …";;;;"1003645408374132737";https://twitter.com/CA_Countryman/status/1003645408374132737
;2018-06-04 10:30;1;0;"https://www.facebook.com/Countryman4Alabama2018/posts/953823558113229 …";;;;"1003645281995456512";https://twitter.com/CA_Countryman/status/1003645281995456512
;2018-06-04 10:30;1;0;"https://www.facebook.com/C4AG2018/posts/2047258302188516 …";;;;"1003645168887783424";https://twitter.com/CA_Countryman/status/1003645168887783424
;2018-06-04 10:27;2;0;"ALABAMA STATEWIDE WATER CONSERVATION POLICY. With water being one of our most important, and valuable, natural resources we must work diligently to conserve our water resources. The risk of our waterways and... https://www.facebook.com/rethinkalabama/posts/797208403811139 …";;;;"1003644395026026497";https://twitter.com/CA_Countryman/status/1003644395026026497
;2018-06-04 08:30;1;1;"# RethinkAlabama with # countryman for # Alabama # Governor on # June5th .https://twitter.com/anneleaderegval/status/1003453414301470722 …";;;# # # # #;"1003614866672881664";https://twitter.com/CA_Countryman/status/1003614866672881664
;2018-06-04 08:28;2;1;"I have never met a more committed group dedicated to # CommonSense # GunReformNow. Being a # GunSenseCandidate is an honor and a privilege. # nextstep for me # Security in our # schools to end # SchoolShooting. # VOTE4COUNTRYMAN on # June5th for # Governor of...https://twitter.com/anneleaderegval/status/1003609276131266560 …";;;# # # # # # # # # #;"1003614504813498368";https://twitter.com/CA_Countryman/status/1003614504813498368
;2018-06-04 08:28;1;0;"I have never met a more committed group dedicated to # CommonSense # GunReformNow. Being a # GunSenseCandidate is an honor and a privilege. # nextstep for me # Security in our # schools to end # SchoolShooting. # VOTE4COUNTRYMAN on # June5th for # Governor of # Alabama.https://twitter.com/anneleaderegval/status/1003609276131266560 …";;;# # # # # # # # # # #;"1003614462958546944";https://twitter.com/CA_Countryman/status/1003614462958546944
;2018-06-04 07:22;0;1;"There's other options than arming teachers or administrators. Early detection, when done right, saves lives and will cost less than other alternatives.";;;;"1003597869729841154";https://twitter.com/CA_Countryman/status/1003597869729841154
;2018-06-04 07:21;0;0;"Well I guarantee that my safety and security plan, that implements the use of video surveillance and motion detection scanners that link to each schools own security server, and administrative linked monitoring services, is more affordable and safer. Plus proven to work.";;;;"1003597536211415041";https://twitter.com/CA_Countryman/status/1003597536211415041
;2018-06-04 06:37;0;0;"http://www.facebook.com/fbcameraeffects/tryit/1628058300649254/ … https://www.facebook.com/chris.countryman.7545/posts/2088545024754786 …";;;;"1003586420534136832";https://twitter.com/CA_Countryman/status/1003586420534136832
;2018-06-04 06:24;3;0;"We are exctied about Tuesday morning. Contrary to what some may think there is a great deal of buzz all around the state about "The Rethink Alabama Campaign", and Christopher Countryman For Governor. We are... https://www.facebook.com/chris.countryman.7545/posts/2088540454755243 …";;;;"1003583375960141825";https://twitter.com/CA_Countryman/status/1003583375960141825
;2018-06-04 04:43;0;0;"https://www.facebook.com/chris.countryman.7545/posts/2088503481425607 …";;;;"1003557927398137856";https://twitter.com/CA_Countryman/status/1003557927398137856
;2018-06-04 04:42;0;0;"https://www.facebook.com/Countryman4Alabama2018/posts/953676108127974 …";;;;"1003557503819493376";https://twitter.com/CA_Countryman/status/1003557503819493376
;2018-06-04 04:41;0;0;"https://www.facebook.com/C4AG2018/posts/2047131005534579 …";;;;"1003557437633433600";https://twitter.com/CA_Countryman/status/1003557437633433600
;2018-06-04 04:41;2;0;"“For the past 3 years, and the many years I wasn’t in the public eye, I stood with each of you, promising that I would bring change to Alabama. When things looked grim, and when people doubted if I would qualify for ballot access, my heart...https://youtu.be/ClU3fctbGls";;;;"1003557282695860224";https://twitter.com/CA_Countryman/status/1003557282695860224
;2018-06-04 02:31;0;0;"https://www.facebook.com/chris.countryman.7545/posts/2088467034762585 …";;;;"1003524744115904512";https://twitter.com/CA_Countryman/status/1003524744115904512
;2018-06-03 23:45;2;1;"# TimeForChange # Vote2018 # CitizenCandidate # AggressiveProgressive # VOTE4COUNTRYMAN on # June5th Christopher A. Countryman http://Www.rethinkalabama.com http://Www.facebook.com/rethinkalabama http://Www.YouTube.com/rethinkalabama ... https://www.facebook.com/rethinkalabama/posts/797004983831481 …";;;# # # # # #;"1003482725486071809";https://twitter.com/CA_Countryman/status/1003482725486071809
;2018-06-03 13:25;8;4;"Retweeted ACLU of Alabama ( @ ACLUAlabama): Need a ride to the polls? Call now. # ALSEN Rollin' to the Polls (Montgomery): 334-625-0758 POWER House (Montgomery): 334-549-8606 NAACP (Elmore): 334-475-0795... https://www.facebook.com/chris.countryman.7545/posts/2088135828129039 …";;@;#;"1003326903309172736";https://twitter.com/CA_Countryman/status/1003326903309172736
;2018-06-03 13:21;3;2;"Thanks. Let's keep it rolling for # Alabama . We need to @RethinkAlabama Don't care what anyone says we are still # Winning. Three and a half # years of # Standing4Women, and standing with all the people of # Alabama. # VoteBlue2018 with # countryman for...https://twitter.com/casey3362/status/1003319000137420800 …";;@RethinkAlabama;# # # # # # #;"1003325727645814790";https://twitter.com/CA_Countryman/status/1003325727645814790
;2018-06-03 13:20;0;0;"Thanks. Let's keep it rolling for # Alabama . We need to @RethinkAlabama Don't care what anyone says we are still # Winning. Three and a half # years of # Standing4Women, and standing with all the people of # Alabama. # VoteBlue2018 with # countryman for # Governor on # JUNE5th .https://twitter.com/casey3362/status/1003319000137420800 …";;@RethinkAlabama;# # # # # # # # #;"1003325689775427586";https://twitter.com/CA_Countryman/status/1003325689775427586
;2018-06-03 13:11;1;0;"@RethinkAlabama is standing with the people of # Alabama. # vote # countryman on # JUNE5th # Governor.https://twitter.com/ReshadHudson/status/1001978254314655744 …";;@RethinkAlabama;# # # # #;"1003323341422448640";https://twitter.com/CA_Countryman/status/1003323341422448640
;2018-06-03 12:56;0;0;"Retweeted cσsмιc ∂εмση ℓαυяεη™ ( @ demonicalien666): seriously, @RethinkAlabama is the ONLY person with any sort of substantive answers # ALDemGubDeb";;@ @RethinkAlabama;#;"1003319506306027520";https://twitter.com/CA_Countryman/status/1003319506306027520
;2018-06-03 12:41;5;3;"Retweeted Bev Cowling ( @ songbird_63366): @ UniteWomenAL @ rebellegrrl @RethinkAlabama Endorsed by @ M4Medicare";;@ @ @ @RethinkAlabama @;;"1003315810838941697";https://twitter.com/CA_Countryman/status/1003315810838941697
;2018-06-03 00:23;0;1;"Thanks for the support. Let's show everyone what a united Alabama can accomplish. # VoteCountryman # 4Governor of # Alabama on # June5th because # IStandWithAlabama. https://www.facebook.com/chris.countryman.7545/posts/2087851711490784 …";;;# # # # #;"1003130046356377600";https://twitter.com/CA_Countryman/status/1003130046356377600
;2018-06-03 00:20;0;0;"# VoteCountryman # 4Governor of # Alabama on # June5th because # IStandWithAlabama. https://www.facebook.com/Countryman4Alabama2018/posts/953064608189124 …";;;# # # # #;"1003129226269216768";https://twitter.com/CA_Countryman/status/1003129226269216768
;2018-06-03 00:19;4;3;"# VoteCountryman # 4Governor of # Alabama on # June5th because # IStandWithAlabama. https://www.facebook.com/chris.countryman.7545/posts/2087850694824219 …";;;# # # # #;"1003129083813867520";https://twitter.com/CA_Countryman/status/1003129083813867520
;2018-06-03 00:19;0;0;"# VoteCountryman # 4Governor of # Alabama on # June5th because # IStandWithAlabama. https://www.facebook.com/C4AG2018/posts/2046551105592569 …";;;# # # # #;"1003128993477025792";https://twitter.com/CA_Countryman/status/1003128993477025792
;2018-06-02 22:40;0;0;"For a lot of people social media is as ordinary as talking with your friends at the mall. There's no ha in that, and even I enjoy seeing friends posts about our mutual interests show up in my newsfeed. It... https://www.facebook.com/chris.countryman.7545/posts/2087820121493943 …";;;;"1003104103734693889";https://twitter.com/CA_Countryman/status/1003104103734693889
;2018-06-02 21:16;0;0;"# VoteCountryman # 4Governor of # Alabama on # June5th and let's bring # Equality to Alabama. # IStandWithAlabama. https://www.facebook.com/rethinkalabama/posts/796493623882617 …";;;# # # # # #;"1003082956993331202";https://twitter.com/CA_Countryman/status/1003082956993331202
;2018-06-02 21:16;0;0;"# VoteCountryman # 4Governor of # Alabama on # June5th and let's bring # Equality to Alabama. # IStandWithAlabama. https://www.facebook.com/Countryman4Alabama2018/posts/952998601529058 …";;;# # # # # #;"1003082867294068738";https://twitter.com/CA_Countryman/status/1003082867294068738
;2018-06-02 21:15;0;0;"# VoteCountryman # 4Governor of # Alabama on # June5th and let's bring # Equality to Alabama. # IStandWithAlabama. https://www.facebook.com/C4AG2018/posts/2046453828935630 …";;;# # # # # #;"1003082753905184768";https://twitter.com/CA_Countryman/status/1003082753905184768
;2018-06-02 21:08;3;3;"We have just received word that I am one of the candidates endorsed by "The Power House" of Montgomery. # Equality # VoteCountryman.";;;# #;"1003080883220484096";https://twitter.com/CA_Countryman/status/1003080883220484096
;2018-06-02 20:31;4;3;"Thank you. # Alabama is # Awesome and so are # ThePeople. @ songbird_63366 let's let the people know that # TheAggressiveProgressive stands with # ThePeople and that # ThePeople stand with my campaign for governor. We need to move # AlabamaForward....https://twitter.com/UniteWomenAL/status/1003069744449294337 …";;@;# # # # # # #;"1003071677062877184";https://twitter.com/CA_Countryman/status/1003071677062877184
;2018-06-02 20:31;4;2;"Thank you. # Alabama is # Awesome and so are # ThePeople. @ songbird_63366 let's let the people know that # TheAggressiveProgressive stands with # ThePeople and that # ThePeople stand with my campaign for governor. We need to move # AlabamaForward.https://twitter.com/UniteWomenAL/status/1003069744449294337 …";;@;# # # # # # #;"1003071650076688386";https://twitter.com/CA_Countryman/status/1003071650076688386
;2018-06-02 20:16;1;0;"And let me say this @ realDonaldTrump in # Alabama we will stand with # immigrants from any country & support their path to citizenship. I am # TheAggresiveProgressive and I stand with # AllThePeople.";;@;# # # #;"1003067793410011136";https://twitter.com/CA_Countryman/status/1003067793410011136
;2018-06-02 20:13;0;0;"@ realDonaldTrump Let me be clear. We the # Democrats do care about secure borders & about all # ThePeople. Saying all # Hispanics who come to the US & who seek citizenship are criminals is utterly untrue. Our country was founded by immigrants we must remain # Humanitarians.";;@;# # # #;"1003067003584831491";https://twitter.com/CA_Countryman/status/1003067003584831491
;2018-06-02 19:48;0;0;"Bruce Munger is rocking out to "Barracuda" on the radio & motioning for truckers to sound their horns as we drive down the road. LMBO";;;;"1003060787869515776";https://twitter.com/CA_Countryman/status/1003060787869515776
;2018-06-02 19:27;5;4;"Thanks. Let's all move # AlabamaForward with # RealProgress. We can win. # VoteCountryman on # June5.https://twitter.com/rebellegrrl/status/1003008297048428544 …";;;# # # #;"1003055644797276160";https://twitter.com/CA_Countryman/status/1003055644797276160
;2018-06-02 19:22;2;2;"I love this story but we must do more for our veterans. They fought to protect our country, and our lives, and we owe them ours in return. Let's get on board with # TheCitizenCandidate and support our # CitizenSoldiers & # USVeterans....https://twitter.com/100_Disable_vet/status/1002725496898162688 …";;;# # #;"1003054218402516992";https://twitter.com/CA_Countryman/status/1003054218402516992
;2018-06-02 19:22;0;0;"I love this story but we must do more for our veterans. They fought to protect our country, and our lives, and we owe them ours in return. Let's get on board with # TheCitizenCandidate and support our # CitizenSoldiers & # USVeterans.https://twitter.com/100_Disable_vet/status/1002725496898162688 …";;;# # #;"1003054194209841154";https://twitter.com/CA_Countryman/status/1003054194209841154
